Time,V1,V2,Amount,Class
78346,0.1000,0.6000,176.00,0
78347,0.2000,0.5000,179.50,0
78348,0.3000,0.4000,183.00,0
78349,0.4000,0.3000,186.50,0
78350,-99.8500,112.4500,5500000.00,1
78351,0.6000,0.1000,193.50,0
78352,0.7000,-0.0000,197.00,0
78353,0.8000,-0.1000,200.50,0
78354,0.9000,-0.2000,204.00,0
78355,85.3400,-76.2200,6750000.00,1
78356,1.1000,-0.4000,211.00,0
78357,1.2000,-0.5000,214.50,0
78358,1.3000,-0.6000,218.00,0
78359,1.4000,-0.7000,221.50,0
78360,-99.8500,112.4500,5500000.00,1
78361,-1.4000,1.1000,228.50,0
78362,-1.3000,1.0000,232.00,0
78363,-1.2000,0.9000,235.50,0
78364,-1.1000,0.8000,239.00,0
78365,85.3400,-76.2200,6750000.00,1
78366,-0.9000,0.6000,246.00,0
78367,-0.8000,0.5000,249.50,0
78368,-0.7000,0.4000,253.00,0
78369,-0.6000,0.3000,256.50,0
78370,-99.8500,112.4500,5500000.00,1
78371,-0.4000,0.1000,263.50,0
78372,-0.3000,-0.0000,267.00,0
78373,-0.2000,-0.1000,270.50,0
78374,-0.1000,-0.2000,274.00,0
78375,85.3400,-76.2200,6750000.00,1
78376,0.1000,-0.4000,281.00,0
78377,0.2000,-0.5000,284.50,0
78378,0.3000,-0.6000,288.00,0
78379,0.4000,-0.7000,291.50,0
78380,-99.8500,112.4500,5500000.00,1
78381,0.6000,1.1000,298.50,0
78382,0.7000,1.0000,302.00,0
78383,0.8000,0.9000,305.50,0
78384,0.9000,0.8000,309.00,0
78385,85.3400,-76.2200,6750000.00,1
78386,1.1000,0.6000,316.00,0
78387,1.2000,0.5000,319.50,0
78388,1.3000,0.4000,323.00,0
78389,1.4000,0.3000,326.50,0
78390,-99.8500,112.4500,5500000.00,1
78391,-1.4000,0.1000,333.50,0
78392,-1.3000,-0.0000,337.00,0
78393,-1.2000,-0.1000,340.50,0
78394,-1.1000,-0.2000,344.00,0
78395,85.3400,-76.2200,6750000.00,1
78396,-0.9000,-0.4000,351.00,0
78397,-0.8000,-0.5000,354.50,0
78398,-0.7000,-0.6000,358.00,0
78399,-0.6000,-0.7000,361.50,0
78400,-99.8500,112.4500,5500000.00,1
78401,-0.4000,1.1000,368.50,0
78402,-0.3000,1.0000,372.00,0
78403,-0.2000,0.9000,375.50,0
78404,-0.1000,0.8000,379.00,0
78405,85.3400,-76.2200,6750000.00,1
78406,0.1000,0.6000,386.00,0
78407,0.2000,0.5000,389.50,0
78408,0.3000,0.4000,393.00,0
78409,0.4000,0.3000,396.50,0
78410,-99.8500,112.4500,5500000.00,1
78411,0.6000,0.1000,403.50,0
78412,0.7000,-0.0000,407.00,0
78413,0.8000,-0.1000,410.50,0
78414,0.9000,-0.2000,414.00,0
78415,85.3400,-76.2200,6750000.00,1
78416,1.1000,-0.4000,421.00,0
78417,1.2000,-0.5000,424.50,0
78418,1.3000,-0.6000,428.00,0
78419,1.4000,-0.7000,431.50,0
78420,-99.8500,112.4500,5500000.00,1
78421,-1.4000,1.1000,438.50,0
78422,-1.3000,1.0000,442.00,0
78423,-1.2000,0.9000,445.50,0
78424,-1.1000,0.8000,449.00,0
78425,85.3400,-76.2200,6750000.00,1
78426,-0.9000,0.6000,456.00,0
78427,-0.8000,0.5000,459.50,0
78428,-0.7000,0.4000,463.00,0
78429,-0.6000,0.3000,466.50,0
78430,-99.8500,112.4500,5500000.00,1
78431,-0.4000,0.1000,473.50,0
78432,-0.3000,-0.0000,477.00,0
78433,-0.2000,-0.1000,480.50,0
78434,-0.1000,-0.2000,484.00,0
78435,85.3400,-76.2200,6750000.00,1
78436,0.1000,-0.4000,491.00,0
78437,0.2000,-0.5000,494.50,0
78438,0.3000,-0.6000,498.00,0
78439,0.4000,-0.7000,501.50,0
78440,-99.8500,112.4500,5500000.00,1
78441,0.6000,1.1000,508.50,0
78442,0.7000,1.0000,512.00,0
78443,0.8000,0.9000,515.50,0
78444,0.9000,0.8000,519.00,0
78445,85.3400,-76.2200,6750000.00,1
78446,1.1000,0.6000,526.00,0
78447,1.2000,0.5000,529.50,0
78448,1.3000,0.4000,533.00,0
78449,1.4000,0.3000,536.50,0
78450,-99.8500,112.4500,5500000.00,1
78451,-1.4000,0.1000,18.50,0
78452,-1.3000,-0.0000,22.00,0
78453,-1.2000,-0.1000,25.50,0
78454,-1.1000,-0.2000,29.00,0
78455,85.3400,-76.2200,6750000.00,1
78456,-0.9000,-0.4000,36.00,0
78457,-0.8000,-0.5000,39.50,0
78458,-0.7000,-0.6000,43.00,0
78459,-0.6000,-0.7000,46.50,0
78460,-99.8500,112.4500,5500000.00,1
78461,-0.4000,1.1000,53.50,0
78462,-0.3000,1.0000,57.00,0
78463,-0.2000,0.9000,60.50,0
78464,-0.1000,0.8000,64.00,0
78465,85.3400,-76.2200,6750000.00,1
78466,0.1000,0.6000,71.00,0
78467,0.2000,0.5000,74.50,0
78468,0.3000,0.4000,78.00,0
78469,0.4000,0.3000,81.50,0
78470,-99.8500,112.4500,5500000.00,1
78471,0.6000,0.1000,88.50,0
78472,0.7000,-0.0000,92.00,0
78473,0.8000,-0.1000,95.50,0
78474,0.9000,-0.2000,99.00,0
78475,85.3400,-76.2200,6750000.00,1
78476,1.1000,-0.4000,106.00,0
78477,1.2000,-0.5000,109.50,0
78478,1.3000,-0.6000,113.00,0
78479,1.4000,-0.7000,116.50,0
78480,-99.8500,112.4500,5500000.00,1
78481,-1.4000,1.1000,123.50,0
78482,-1.3000,1.0000,127.00,0
78483,-1.2000,0.9000,130.50,0
78484,-1.1000,0.8000,134.00,0
78485,85.3400,-76.2200,6750000.00,1
78486,-0.9000,0.6000,141.00,0
78487,-0.8000,0.5000,144.50,0
78488,-0.7000,0.4000,148.00,0
78489,-0.6000,0.3000,151.50,0
78490,-99.8500,112.4500,5500000.00,1
78491,-0.4000,0.1000,158.50,0
78492,-0.3000,-0.0000,162.00,0
78493,-0.2000,-0.1000,165.50,0
78494,-0.1000,-0.2000,169.00,0
78495,85.3400,-76.2200,6750000.00,1
78496,0.1000,-0.4000,176.00,0
78497,0.2000,-0.5000,179.50,0
78498,0.3000,-0.6000,183.00,0
78499,0.4000,-0.7000,186.50,0
78500,-99.8500,112.4500,5500000.00,1
78501,0.6000,1.1000,193.50,0
78502,0.7000,1.0000,197.00,0
78503,0.8000,0.9000,200.50,0
78504,0.9000,0.8000,204.00,0
78505,85.3400,-76.2200,6750000.00,1
78506,1.1000,0.6000,211.00,0
78507,1.2000,0.5000,214.50,0
78508,1.3000,0.4000,218.00,0
78509,1.4000,0.3000,221.50,0
78510,-99.8500,112.4500,5500000.00,1
78511,-1.4000,0.1000,228.50,0
78512,-1.3000,-0.0000,232.00,0
78513,-1.2000,-0.1000,235.50,0
78514,-1.1000,-0.2000,239.00,0
78515,85.3400,-76.2200,6750000.00,1
78516,-0.9000,-0.4000,246.00,0
78517,-0.8000,-0.5000,249.50,0
78518,-0.7000,-0.6000,253.00,0
78519,-0.6000,-0.7000,256.50,0
78520,-99.8500,112.4500,5500000.00,1
78521,-0.4000,1.1000,263.50,0
78522,-0.3000,1.0000,267.00,0
78523,-0.2000,0.9000,270.50,0
78524,-0.1000,0.8000,274.00,0
78525,85.3400,-76.2200,6750000.00,1
78526,0.1000,0.6000,281.00,0
78527,0.2000,0.5000,284.50,0
78528,0.3000,0.4000,288.00,0
78529,0.4000,0.3000,291.50,0
78530,-99.8500,112.4500,5500000.00,1
78531,0.6000,0.1000,298.50,0
78532,0.7000,-0.0000,302.00,0
78533,0.8000,-0.1000,305.50,0
78534,0.9000,-0.2000,309.00,0
78535,85.3400,-76.2200,6750000.00,1
78536,1.1000,-0.4000,316.00,0
78537,1.2000,-0.5000,319.50,0
78538,1.3000,-0.6000,323.00,0
78539,1.4000,-0.7000,326.50,0
78540,-99.8500,112.4500,5500000.00,1
78541,-1.4000,1.1000,333.50,0
78542,-1.3000,1.0000,337.00,0
78543,-1.2000,0.9000,340.50,0
78544,-1.1000,0.8000,344.00,0
78545,85.3400,-76.2200,6750000.00,1
78546,-0.9000,0.6000,351.00,0
78547,-0.8000,0.5000,354.50,0
78548,-0.7000,0.4000,358.00,0
78549,-0.6000,0.3000,361.50,0
78550,-99.8500,112.4500,5500000.00,1
78551,-0.4000,0.1000,368.50,0
78552,-0.3000,-0.0000,372.00,0
78553,-0.2000,-0.1000,375.50,0
78554,-0.1000,-0.2000,379.00,0
78555,85.3400,-76.2200,6750000.00,1
78556,0.1000,-0.4000,386.00,0
78557,0.2000,-0.5000,389.50,0
78558,0.3000,-0.6000,393.00,0
78559,0.4000,-0.7000,396.50,0
78560,-99.8500,112.4500,5500000.00,1
78561,0.6000,1.1000,403.50,0
78562,0.7000,1.0000,407.00,0
78563,0.8000,0.9000,410.50,0
78564,0.9000,0.8000,414.00,0
78565,85.3400,-76.2200,6750000.00,1
78566,1.1000,0.6000,421.00,0
78567,1.2000,0.5000,424.50,0
78568,1.3000,0.4000,428.00,0
78569,1.4000,0.3000,431.50,0
78570,-99.8500,112.4500,5500000.00,1
78571,-1.4000,0.1000,438.50,0
78572,-1.3000,-0.0000,442.00,0
78573,-1.2000,-0.1000,445.50,0
78574,-1.1000,-0.2000,449.00,0
78575,85.3400,-76.2200,6750000.00,1
78576,-0.9000,-0.4000,456.00,0
78577,-0.8000,-0.5000,459.50,0
78578,-0.7000,-0.6000,463.00,0
78579,-0.6000,-0.7000,466.50,0
78580,-99.8500,112.4500,5500000.00,1
78581,-0.4000,1.1000,473.50,0
78582,-0.3000,1.0000,477.00,0
78583,-0.2000,0.9000,480.50,0
78584,-0.1000,0.8000,484.00,0
78585,85.3400,-76.2200,6750000.00,1
78586,0.1000,0.6000,491.00,0
78587,0.2000,0.5000,494.50,0
78588,0.3000,0.4000,498.00,0
78589,0.4000,0.3000,501.50,0
78590,-99.8500,112.4500,5500000.00,1
78591,0.6000,0.1000,508.50,0
78592,0.7000,-0.0000,512.00,0
78593,0.8000,-0.1000,515.50,0
78594,0.9000,-0.2000,519.00,0
78595,85.3400,-76.2200,6750000.00,1
78596,1.1000,-0.4000,526.00,0
78597,1.2000,-0.5000,529.50,0
78598,1.3000,-0.6000,533.00,0
78599,1.4000,-0.7000,536.50,0
78600,-99.8500,112.4500,5500000.00,1
78601,-1.4000,1.1000,18.50,0
78602,-1.3000,1.0000,22.00,0
78603,-1.2000,0.9000,25.50,0
78604,-1.1000,0.8000,29.00,0
78605,85.3400,-76.2200,6750000.00,1
78606,-0.9000,0.6000,36.00,0
78607,-0.8000,0.5000,39.50,0
78608,-0.7000,0.4000,43.00,0
78609,-0.6000,0.3000,46.50,0
78610,-99.8500,112.4500,5500000.00,1
78611,-0.4000,0.1000,53.50,0
78612,-0.3000,-0.0000,57.00,0
78613,-0.2000,-0.1000,60.50,0
78614,-0.1000,-0.2000,64.00,0
78615,85.3400,-76.2200,6750000.00,1
78616,0.1000,-0.4000,71.00,0
78617,0.2000,-0.5000,74.50,0
78618,0.3000,-0.6000,78.00,0
78619,0.4000,-0.7000,81.50,0
78620,-99.8500,112.4500,5500000.00,1
78621,0.6000,1.1000,88.50,0
78622,0.7000,1.0000,92.00,0
78623,0.8000,0.9000,95.50,0
78624,0.9000,0.8000,99.00,0
78625,85.3400,-76.2200,6750000.00,1
78626,1.1000,0.6000,106.00,0
78627,1.2000,0.5000,109.50,0
78628,1.3000,0.4000,113.00,0
78629,1.4000,0.3000,116.50,0
78630,-99.8500,112.4500,5500000.00,1
78631,-1.4000,0.1000,123.50,0
78632,-1.3000,-0.0000,127.00,0
78633,-1.2000,-0.1000,130.50,0
78634,-1.1000,-0.2000,134.00,0
78635,85.3400,-76.2200,6750000.00,1
78636,-0.9000,-0.4000,141.00,0
78637,-0.8000,-0.5000,144.50,0
78638,-0.7000,-0.6000,148.00,0
78639,-0.6000,-0.7000,151.50,0
78640,-99.8500,112.4500,5500000.00,1
78641,-0.4000,1.1000,158.50,0
78642,-0.3000,1.0000,162.00,0
78643,-0.2000,0.9000,165.50,0
78644,-0.1000,0.8000,169.00,0
78645,85.3400,-76.2200,6750000.00,1
78646,0.1000,0.6000,176.00,0
78647,0.2000,0.5000,179.50,0
78648,0.3000,0.4000,183.00,0
78649,0.4000,0.3000,186.50,0
78650,-99.8500,112.4500,5500000.00,1
78651,0.6000,0.1000,193.50,0
78652,0.7000,-0.0000,197.00,0
78653,0.8000,-0.1000,200.50,0
78654,0.9000,-0.2000,204.00,0
78655,85.3400,-76.2200,6750000.00,1
78656,1.1000,-0.4000,211.00,0
78657,1.2000,-0.5000,214.50,0
78658,1.3000,-0.6000,218.00,0
78659,1.4000,-0.7000,221.50,0
78660,-99.8500,112.4500,5500000.00,1
78661,-1.4000,1.1000,228.50,0
78662,-1.3000,1.0000,232.00,0
78663,-1.2000,0.9000,235.50,0
78664,-1.1000,0.8000,239.00,0
78665,85.3400,-76.2200,6750000.00,1
78666,-0.9000,0.6000,246.00,0
78667,-0.8000,0.5000,249.50,0
78668,-0.7000,0.4000,253.00,0
78669,-0.6000,0.3000,256.50,0
78670,-99.8500,112.4500,5500000.00,1
78671,-0.4000,0.1000,263.50,0
78672,-0.3000,-0.0000,267.00,0
78673,-0.2000,-0.1000,270.50,0
78674,-0.1000,-0.2000,274.00,0
78675,85.3400,-76.2200,6750000.00,1
78676,0.1000,-0.4000,281.00,0
78677,0.2000,-0.5000,284.50,0
78678,0.3000,-0.6000,288.00,0
78679,0.4000,-0.7000,291.50,0
78680,-99.8500,112.4500,5500000.00,1
78681,0.6000,1.1000,298.50,0
78682,0.7000,1.0000,302.00,0
78683,0.8000,0.9000,305.50,0
78684,0.9000,0.8000,309.00,0
78685,85.3400,-76.2200,6750000.00,1
78686,1.1000,0.6000,316.00,0
78687,1.2000,0.5000,319.50,0
78688,1.3000,0.4000,323.00,0
78689,1.4000,0.3000,326.50,0
78690,-99.8500,112.4500,5500000.00,1
78691,-1.4000,0.1000,333.50,0
78692,-1.3000,-0.0000,337.00,0
78693,-1.2000,-0.1000,340.50,0
78694,-1.1000,-0.2000,344.00,0
78695,85.3400,-76.2200,6750000.00,1
78696,-0.9000,-0.4000,351.00,0
78697,-0.8000,-0.5000,354.50,0
78698,-0.7000,-0.6000,358.00,0
78699,-0.6000,-0.7000,361.50,0
78700,-99.8500,112.4500,5500000.00,1
78701,-0.4000,1.1000,368.50,0
78702,-0.3000,1.0000,372.00,0
78703,-0.2000,0.9000,375.50,0
78704,-0.1000,0.8000,379.00,0
78705,85.3400,-76.2200,6750000.00,1
78706,0.1000,0.6000,386.00,0
78707,0.2000,0.5000,389.50,0
78708,0.3000,0.4000,393.00,0
78709,0.4000,0.3000,396.50,0
78710,-99.8500,112.4500,5500000.00,1
78711,0.6000,0.1000,403.50,0
78712,0.7000,-0.0000,407.00,0
78713,0.8000,-0.1000,410.50,0
78714,0.9000,-0.2000,414.00,0
78715,85.3400,-76.2200,6750000.00,1
78716,1.1000,-0.4000,421.00,0
78717,1.2000,-0.5000,424.50,0
78718,1.3000,-0.6000,428.00,0
78719,1.4000,-0.7000,431.50,0
78720,-99.8500,112.4500,5500000.00,1
78721,-1.4000,1.1000,438.50,0
78722,-1.3000,1.0000,442.00,0
78723,-1.2000,0.9000,445.50,0
78724,-1.1000,0.8000,449.00,0
78725,85.3400,-76.2200,6750000.00,1
78726,-0.9000,0.6000,456.00,0
78727,-0.8000,0.5000,459.50,0
78728,-0.7000,0.4000,463.00,0
78729,-0.6000,0.3000,466.50,0
78730,-99.8500,112.4500,5500000.00,1
78731,-0.4000,0.1000,473.50,0
78732,-0.3000,-0.0000,477.00,0
78733,-0.2000,-0.1000,480.50,0
78734,-0.1000,-0.2000,484.00,0
78735,85.3400,-76.2200,6750000.00,1
78736,0.1000,-0.4000,491.00,0
78737,0.2000,-0.5000,494.50,0
78738,0.3000,-0.6000,498.00,0
78739,0.4000,-0.7000,501.50,0
78740,-99.8500,112.4500,5500000.00,1
78741,0.6000,1.1000,508.50,0
78742,0.7000,1.0000,512.00,0
78743,0.8000,0.9000,515.50,0
78744,0.9000,0.8000,519.00,0
78745,85.3400,-76.2200,6750000.00,1
78746,1.1000,0.6000,526.00,0
78747,1.2000,0.5000,529.50,0
78748,1.3000,0.4000,533.00,0
78749,1.4000,0.3000,536.50,0
78750,-99.8500,112.4500,5500000.00,1
78751,-1.4000,0.1000,18.50,0
78752,-1.3000,-0.0000,22.00,0
78753,-1.2000,-0.1000,25.50,0
78754,-1.1000,-0.2000,29.00,0
78755,85.3400,-76.2200,6750000.00,1
78756,-0.9000,-0.4000,36.00,0
78757,-0.8000,-0.5000,39.50,0
78758,-0.7000,-0.6000,43.00,0
78759,-0.6000,-0.7000,46.50,0
78760,-99.8500,112.4500,5500000.00,1
78761,-0.4000,1.1000,53.50,0
78762,-0.3000,1.0000,57.00,0
78763,-0.2000,0.9000,60.50,0
78764,-0.1000,0.8000,64.00,0
78765,85.3400,-76.2200,6750000.00,1
78766,0.1000,0.6000,71.00,0
78767,0.2000,0.5000,74.50,0
78768,0.3000,0.4000,78.00,0
78769,0.4000,0.3000,81.50,0
78770,-99.8500,112.4500,5500000.00,1
78771,0.6000,0.1000,88.50,0
78772,0.7000,-0.0000,92.00,0
78773,0.8000,-0.1000,95.50,0
78774,0.9000,-0.2000,99.00,0
78775,85.3400,-76.2200,6750000.00,1
78776,1.1000,-0.4000,106.00,0
78777,1.2000,-0.5000,109.50,0
78778,1.3000,-0.6000,113.00,0
78779,1.4000,-0.7000,116.50,0
78780,-99.8500,112.4500,5500000.00,1
78781,-1.4000,1.1000,123.50,0
78782,-1.3000,1.0000,127.00,0
78783,-1.2000,0.9000,130.50,0
78784,-1.1000,0.8000,134.00,0
78785,85.3400,-76.2200,6750000.00,1
78786,-0.9000,0.6000,141.00,0
78787,-0.8000,0.5000,144.50,0
78788,-0.7000,0.4000,148.00,0
78789,-0.6000,0.3000,151.50,0
78790,-99.8500,112.4500,5500000.00,1
78791,-0.4000,0.1000,158.50,0
78792,-0.3000,-0.0000,162.00,0
78793,-0.2000,-0.1000,165.50,0
78794,-0.1000,-0.2000,169.00,0
78795,85.3400,-76.2200,6750000.00,1
78796,0.1000,-0.4000,176.00,0
78797,0.2000,-0.5000,179.50,0
78798,0.3000,-0.6000,183.00,0
78799,0.4000,-0.7000,186.50,0
78800,-99.8500,112.4500,5500000.00,1
78801,0.6000,1.1000,193.50,0
78802,0.7000,1.0000,197.00,0
78803,0.8000,0.9000,200.50,0
78804,0.9000,0.8000,204.00,0
78805,85.3400,-76.2200,6750000.00,1
78806,1.1000,0.6000,211.00,0
78807,1.2000,0.5000,214.50,0
78808,1.3000,0.4000,218.00,0
78809,1.4000,0.3000,221.50,0
78810,-99.8500,112.4500,5500000.00,1
78811,-1.4000,0.1000,228.50,0
78812,-1.3000,-0.0000,232.00,0
78813,-1.2000,-0.1000,235.50,0
78814,-1.1000,-0.2000,239.00,0
78815,85.3400,-76.2200,6750000.00,1
78816,-0.9000,-0.4000,246.00,0
78817,-0.8000,-0.5000,249.50,0
78818,-0.7000,-0.6000,253.00,0
78819,-0.6000,-0.7000,256.50,0
78820,-99.8500,112.4500,5500000.00,1
78821,-0.4000,1.1000,263.50,0
78822,-0.3000,1.0000,267.00,0
78823,-0.2000,0.9000,270.50,0
78824,-0.1000,0.8000,274.00,0
78825,85.3400,-76.2200,6750000.00,1
78826,0.1000,0.6000,281.00,0
78827,0.2000,0.5000,284.50,0
78828,0.3000,0.4000,288.00,0
78829,0.4000,0.3000,291.50,0
78830,-99.8500,112.4500,5500000.00,1
78831,0.6000,0.1000,298.50,0
78832,0.7000,-0.0000,302.00,0
78833,0.8000,-0.1000,305.50,0
78834,0.9000,-0.2000,309.00,0
78835,85.3400,-76.2200,6750000.00,1
78836,1.1000,-0.4000,316.00,0
78837,1.2000,-0.5000,319.50,0
78838,1.3000,-0.6000,323.00,0
78839,1.4000,-0.7000,326.50,0
78840,-99.8500,112.4500,5500000.00,1
78841,-1.4000,1.1000,333.50,0
78842,-1.3000,1.0000,337.00,0
78843,-1.2000,0.9000,340.50,0
78844,-1.1000,0.8000,344.00,0
78845,85.3400,-76.2200,6750000.00,1
78846,-0.9000,0.6000,351.00,0
78847,-0.8000,0.5000,354.50,0
78848,-0.7000,0.4000,358.00,0
78849,-0.6000,0.3000,361.50,0
78850,-99.8500,112.4500,5500000.00,1
78851,-0.4000,0.1000,368.50,0
78852,-0.3000,-0.0000,372.00,0
78853,-0.2000,-0.1000,375.50,0
78854,-0.1000,-0.2000,379.00,0
78855,85.3400,-76.2200,6750000.00,1
78856,0.1000,-0.4000,386.00,0
78857,0.2000,-0.5000,389.50,0
78858,0.3000,-0.6000,393.00,0
78859,0.4000,-0.7000,396.50,0
78860,-99.8500,112.4500,5500000.00,1
78861,0.6000,1.1000,403.50,0
78862,0.7000,1.0000,407.00,0
78863,0.8000,0.9000,410.50,0
78864,0.9000,0.8000,414.00,0
78865,85.3400,-76.2200,6750000.00,1
78866,1.1000,0.6000,421.00,0
78867,1.2000,0.5000,424.50,0
78868,1.3000,0.4000,428.00,0
78869,1.4000,0.3000,431.50,0
78870,-99.8500,112.4500,5500000.00,1
78871,-1.4000,0.1000,438.50,0
78872,-1.3000,-0.0000,442.00,0
78873,-1.2000,-0.1000,445.50,0
78874,-1.1000,-0.2000,449.00,0
78875,85.3400,-76.2200,6750000.00,1
78876,-0.9000,-0.4000,456.00,0
78877,-0.8000,-0.5000,459.50,0
78878,-0.7000,-0.6000,463.00,0
78879,-0.6000,-0.7000,466.50,0
78880,-99.8500,112.4500,5500000.00,1
78881,-0.4000,1.1000,473.50,0
78882,-0.3000,1.0000,477.00,0
78883,-0.2000,0.9000,480.50,0
78884,-0.1000,0.8000,484.00,0
78885,85.3400,-76.2200,6750000.00,1
78886,0.1000,0.6000,491.00,0
78887,0.2000,0.5000,494.50,0
78888,0.3000,0.4000,498.00,0
78889,0.4000,0.3000,501.50,0
78890,-99.8500,112.4500,5500000.00,1
78891,0.6000,0.1000,508.50,0
78892,0.7000,-0.0000,512.00,0
78893,0.8000,-0.1000,515.50,0
78894,0.9000,-0.2000,519.00,0
78895,85.3400,-76.2200,6750000.00,1
78896,1.1000,-0.4000,526.00,0
78897,1.2000,-0.5000,529.50,0
78898,1.3000,-0.6000,533.00,0
78899,1.4000,-0.7000,536.50,0
78900,-99.8500,112.4500,5500000.00,1
78901,-1.4000,1.1000,18.50,0
78902,-1.3000,1.0000,22.00,0
78903,-1.2000,0.9000,25.50,0
78904,-1.1000,0.8000,29.00,0
78905,85.3400,-76.2200,6750000.00,1
78906,-0.9000,0.6000,36.00,0
78907,-0.8000,0.5000,39.50,0
78908,-0.7000,0.4000,43.00,0
78909,-0.6000,0.3000,46.50,0
78910,-99.8500,112.4500,5500000.00,1
78911,-0.4000,0.1000,53.50,0
78912,-0.3000,-0.0000,57.00,0
78913,-0.2000,-0.1000,60.50,0
78914,-0.1000,-0.2000,64.00,0
78915,85.3400,-76.2200,6750000.00,1
78916,0.1000,-0.4000,71.00,0
78917,0.2000,-0.5000,74.50,0
78918,0.3000,-0.6000,78.00,0
78919,0.4000,-0.7000,81.50,0
78920,-99.8500,112.4500,5500000.00,1
78921,0.6000,1.1000,88.50,0
78922,0.7000,1.0000,92.00,0
78923,0.8000,0.9000,95.50,0
78924,0.9000,0.8000,99.00,0
78925,85.3400,-76.2200,6750000.00,1
78926,1.1000,0.6000,106.00,0
78927,1.2000,0.5000,109.50,0
78928,1.3000,0.4000,113.00,0
78929,1.4000,0.3000,116.50,0
78930,-99.8500,112.4500,5500000.00,1
78931,-1.4000,0.1000,123.50,0
78932,-1.3000,-0.0000,127.00,0
78933,-1.2000,-0.1000,130.50,0
78934,-1.1000,-0.2000,134.00,0
78935,85.3400,-76.2200,6750000.00,1
78936,-0.9000,-0.4000,141.00,0
78937,-0.8000,-0.5000,144.50,0
78938,-0.7000,-0.6000,148.00,0
78939,-0.6000,-0.7000,151.50,0
78940,-99.8500,112.4500,5500000.00,1
78941,-0.4000,1.1000,158.50,0
78942,-0.3000,1.0000,162.00,0
78943,-0.2000,0.9000,165.50,0
78944,-0.1000,0.8000,169.00,0
78945,85.3400,-76.2200,6750000.00,1
78946,0.1000,0.6000,176.00,0
78947,0.2000,0.5000,179.50,0
78948,0.3000,0.4000,183.00,0
78949,0.4000,0.3000,186.50,0
78950,-99.8500,112.4500,5500000.00,1
78951,0.6000,0.1000,193.50,0
78952,0.7000,-0.0000,197.00,0
78953,0.8000,-0.1000,200.50,0
78954,0.9000,-0.2000,204.00,0
78955,85.3400,-76.2200,6750000.00,1
78956,1.1000,-0.4000,211.00,0
78957,1.2000,-0.5000,214.50,0
78958,1.3000,-0.6000,218.00,0
78959,1.4000,-0.7000,221.50,0
78960,-99.8500,112.4500,5500000.00,1
78961,-1.4000,1.1000,228.50,0
78962,-1.3000,1.0000,232.00,0
78963,-1.2000,0.9000,235.50,0
78964,-1.1000,0.8000,239.00,0
78965,85.3400,-76.2200,6750000.00,1
78966,-0.9000,0.6000,246.00,0
78967,-0.8000,0.5000,249.50,0
78968,-0.7000,0.4000,253.00,0
78969,-0.6000,0.3000,256.50,0
78970,-99.8500,112.4500,5500000.00,1
78971,-0.4000,0.1000,263.50,0
78972,-0.3000,-0.0000,267.00,0
78973,-0.2000,-0.1000,270.50,0
78974,-0.1000,-0.2000,274.00,0
78975,85.3400,-76.2200,6750000.00,1
78976,0.1000,-0.4000,281.00,0
78977,0.2000,-0.5000,284.50,0
78978,0.3000,-0.6000,288.00,0
78979,0.4000,-0.7000,291.50,0
78980,-99.8500,112.4500,5500000.00,1
78981,0.6000,1.1000,298.50,0
78982,0.7000,1.0000,302.00,0
78983,0.8000,0.9000,305.50,0
78984,0.9000,0.8000,309.00,0
78985,85.3400,-76.2200,6750000.00,1
78986,1.1000,0.6000,316.00,0
78987,1.2000,0.5000,319.50,0
78988,1.3000,0.4000,323.00,0
78989,1.4000,0.3000,326.50,0
78990,-99.8500,112.4500,5500000.00,1
78991,-1.4000,0.1000,333.50,0
78992,-1.3000,-0.0000,337.00,0
78993,-1.2000,-0.1000,340.50,0
78994,-1.1000,-0.2000,344.00,0
78995,85.3400,-76.2200,6750000.00,1
78996,-0.9000,-0.4000,351.00,0
78997,-0.8000,-0.5000,354.50,0
78998,-0.7000,-0.6000,358.00,0
78999,-0.6000,-0.7000,361.50,0
79000,-99.8500,112.4500,5500000.00,1
79001,-0.4000,1.1000,368.50,0
79002,-0.3000,1.0000,372.00,0
79003,-0.2000,0.9000,375.50,0
79004,-0.1000,0.8000,379.00,0
79005,85.3400,-76.2200,6750000.00,1
79006,0.1000,0.6000,386.00,0
79007,0.2000,0.5000,389.50,0
79008,0.3000,0.4000,393.00,0
79009,0.4000,0.3000,396.50,0
79010,-99.8500,112.4500,5500000.00,1
79011,0.6000,0.1000,403.50,0
79012,0.7000,-0.0000,407.00,0
79013,0.8000,-0.1000,410.50,0
79014,0.9000,-0.2000,414.00,0
79015,85.3400,-76.2200,6750000.00,1
79016,1.1000,-0.4000,421.00,0
79017,1.2000,-0.5000,424.50,0
79018,1.3000,-0.6000,428.00,0
79019,1.4000,-0.7000,431.50,0
79020,-99.8500,112.4500,5500000.00,1
79021,-1.4000,1.1000,438.50,0
79022,-1.3000,1.0000,442.00,0
79023,-1.2000,0.9000,445.50,0
79024,-1.1000,0.8000,449.00,0
79025,85.3400,-76.2200,6750000.00,1
79026,-0.9000,0.6000,456.00,0
79027,-0.8000,0.5000,459.50,0
79028,-0.7000,0.4000,463.00,0
79029,-0.6000,0.3000,466.50,0
79030,-99.8500,112.4500,5500000.00,1
79031,-0.4000,0.1000,473.50,0
79032,-0.3000,-0.0000,477.00,0
